,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,João Pedro,Fabio Pisacane,Simone Padoin,Marco Borriello,Luca Ceppitelli,Marco Sau,Nicola Murru,Panagiotis Tachtsidis,Sampdoria,Emiliano Viviano,Luis Muriel,Dennis Praet,Ricky Álvarez,Pedro Pereira,Karol Linetty,Vasco Regini,Luca Cigarini,Matías Silvestre,Fabio Quagliarella,Milan Škriniar,2,1,Matchweek 6
59,Pescara,Albano Bizzarri,Alessandro Crescenzi,Cristiano Biraghi,Valerio Verre,Ledian Memushaj,Rey Manaj,Ahmad Benali,Michele Fornasier,Hugo Campagnaro,Gastón Brugman,Gianluca Caprari,Chievo,Stefano Sorrentino,Nicolás Spolli,Dario Dainelli,Ivan Radovanović,Massimo Gobbi,Lucas Castro,Nicolas Frey,Valter Birsa,Roberto Inglese,Përparim Hetemaj,Antonio Floro Flores,0,2,Matchweek 7
60,Udinese,Orestis Karnezis,Danilo Larangeira,Emmanuel Agyemang-Badu,Duván Zapata,Rodrigo De Paul,Stipe Perica,Sven Kums,Felipe dal Belo,Panagiotis Kone,Ali Adnan Kadhim,Thomas Heurtaux,Lazio,Thomas Strakosha,Wesley Hoedt,Stefan de Vrij,Patric,Jordan Lukaku,Felipe Anderson,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,0,3,Matchweek 7
61,Empoli,Łukasz Skorupski,Marco Zambelli,José Mauri,Giuseppe Bellusci,Massimo Maccarone,Daniele Croce,Manuel Pucciarelli,Manuel Pasqual,Uroš Ćosić,Rade Krunić,Andrés Tello,Juventus,Gianluigi Buffon,Giorgio Chiellini,Miralem Pjanić,Sami Khedira,Juan Cuadrado,Gonzalo Higuaín,Paulo Dybala,Hernanes,Alex Sandro,Andrea Barzagli,Leonardo Bonucci,0,3,Matchweek 7
62,Sampdoria,Emiliano Viviano,Jacopo Sala,Édgar Barreto,Luis Muriel,Ricky Álvarez,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,Palermo,Josip Posavec,Andrea Rispoli,Edoardo Goldaniga,Oscar Hiljemark,Giancarlo González,Alessandro Gazzi,Thiago Cionek,Haitam Aleesami,Alessandro Diamanti,Bruno Henrique,Ilija Nestorovski,1,1,Matchweek 7
63,Atalanta,Etrit Berisha,Rafael Tolói,Roberto Gagliardini,Andrea Masiello,Papu Gómez,Remo Freuler,Mattia Caldara,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Boukary Dramé,Napoli,Pepe Reina,Elseid Hysaj,José Callejón,Jorginho,Marek Hamšík,Nikola Maksimović,Piotr Zieliński,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Arkadiusz Milik,1,0,Matchweek 7
64,Bologna,Angelo da Costa Júnior,Emil Krafth,Ádám Nagy,Saphir Taïder,Simone Verdi,Mattia Destro,Ladislav Krejčí,Domenico Maietta,Adam Masina,Daniele Gastaldello,Blerim Džemaili,Genoa,Mattia Perin,Santiago Gentiletti,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Serge Gakpé,Darko Lazović,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,0,1,Matchweek 7
65,Cagliari,Rafael,Bruno Alves,Mauricio Isla,Davide Di Gennaro,Fabio Pisacane,Simone Padoin,Marco Borriello,Luca Ceppitelli,Marco Sau,Nicola Murru,Panagiotis Tachtsidis,Crotone,Alex Cordaz,Claiton,Marcus Rohdén,Raffaele Palladino,Lorenzo Crisetig,Diego Falcinelli,Gian Marco Ferrari,Federico Ceccherini,Aleandro Rosi,Aleksandar Tonev,Bruno Martella,2,1,Matchweek 7
66,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Luiz Adriano,Suso,Gustavo Gómez,Riccardo Montolivo,Ignazio Abate,Gabriel Paletta,Juraj Kucka,Carlos Bacca,Sassuolo,Andrea Consigli,Francesco Magnanelli,Luca Antei,Lorenzo Pellegrini,Grégoire Defrel,Francesco Acerbi,Matteo Politano,Pol Lirola,Luca Mazzitelli,Timo Letschert,Claud Adjapong,4,3,Matchweek 7
67,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Afriyie Acquah,Davide Zappacosta,Andrea Belotti,Luca Rossettini,Iago Falque,Marco Benassi,Antonio Barreca,Lucas Boyé,Fiorentina,Ciprian Tătărușanu,Milan Badelj,Carlos Sánchez,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Carlos Salcedo,Borja Valero,Hrvoje Milić,Nenad Tomović,Josip Iličić,2,1,Matchweek 7
68,Roma,Wojciech Szczęsny,Juan Jesus,Kevin Strootman,Diego Perotti,Edin Džeko,Mohamed Salah,Bruno Peres,Daniele De Rossi,Federico Fazio,Alessandro Florenzi,Kostas Manolas,Inter,Samir Handanović,João Mário,Mauro Icardi,Cristian Ansaldi,Gary Medel,Éver Banega,Davide Santon,Jeison Murillo,Miranda,Ivan Perišić,Antonio Candreva,2,1,Matchweek 7
69,Napoli,Pepe Reina,Elseid Hysaj,Allan,José Callejón,Jorginho,Marek Hamšík,Nikola Maksimović,Manolo Gabbiadini,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Roma,Wojciech Szczęsny,Juan Jesus,Radja Nainggolan,Leandro Paredes,Diego Perotti,Edin Džeko,Mohamed Salah,Daniele De Rossi,Federico Fazio,Alessandro Florenzi,Kostas Manolas,1,3,Matchweek 8
70,Pescara,Albano Bizzarri,Cristiano Biraghi,Bryan Cristante,Ahmad Benali,Hugo Campagnaro,Jean-Christophe Bahebeck,Gastón Brugman,Gianluca Caprari,Alberto Aquilani,Davide Vitturini,Andrea Coda,Sampdoria,Emiliano Viviano,Jacopo Sala,Édgar Barreto,Ricky Álvarez,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,Ante Budimir,1,1,Matchweek 8
71,Juventus,Gianluigi Buffon,Medhi Benatia,Juan Cuadrado,Paulo Dybala,Hernanes,Alex Sandro,Andrea Barzagli,Mario Mandžukić,Mario Lemina,Stephan Lichtsteiner,Patrice Evra,Udinese,Orestis Karnezis,Molla Wagué,Samir Santos,Danilo Larangeira,Seko Fofana,Duván Zapata,Rodrigo De Paul,Jakub Jankto,Sven Kums,Felipe dal Belo,Cyril Théréau,2,1,Matchweek 8
72,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Carlos Sánchez,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Carlos Salcedo,Borja Valero,Khouma Babacar,Hrvoje Milić,Atalanta,Etrit Berisha,Rafael Tolói,Andrea Masiello,Papu Gómez,Remo Freuler,Mattia Caldara,Franck Kessié,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Boukary Dramé,0,0,Matchweek 8
73,Inter,Samir Handanović,João Mário,Mauro Icardi,Cristian Ansaldi,Gary Medel,Éver Banega,Davide Santon,Jeison Murillo,Miranda,Ivan Perišić,Antonio Candreva,Cagliari,Marco Storari,Bruno Alves,Davide Di Gennaro,Federico Melchiorri,Gianni Munari,Fabio Pisacane,Simone Padoin,Luca Ceppitelli,Marco Sau,Nicola Murru,Panagiotis Tachtsidis,1,2,Matchweek 8
74,Sassuolo,Andrea Consigli,Francesco Magnanelli,Lorenzo Pellegrini,Davide Biondini,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Matteo Politano,Pol Lirola,Federico Ricci,Paolo Cannavaro,Crotone,Alex Cordaz,Claiton,Raffaele Palladino,Lorenzo Crisetig,Diego Falcinelli,Gian Marco Ferrari,Aniello Salzano,Aleandro Rosi,Aleksandar Tonev,Leonardo Capezzi,Bruno Martella,2,1,Matchweek 8
75,Lazio,Federico Marchetti,Wesley Hoedt,Stefan de Vrij,Patric,Felipe Anderson,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Bologna,Angelo da Costa Júnior,Ádám Nagy,Saphir Taïder,Simone Verdi,Federico Di Francesco,Ibrahima Mbaye,Godfred Donsah,Filip Helander,Domenico Maietta,Adam Masina,Sergio Floccari,1,1,Matchweek 8
76,Genoa,Mattia Perin,Edenílson,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Lucas Orbán,Darko Lazović,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,Empoli,Łukasz Skorupski,Freddie Veseli,José Mauri,Giuseppe Bellusci,Riccardo Saponara,Andrea Costa,Alberto Gilardino,Manuel Pucciarelli,Manuel Pasqual,Rade Krunić,Marcel Büchel,0,0,Matchweek 8
77,Chievo,Stefano Sorrentino,Dario Dainelli,Alessandro Gamberini,Ivan Radovanović,Mariano Julio Izco,Massimo Gobbi,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Roberto Inglese,Antonio Floro Flores,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Suso,Gianluca Lapadula,M'Baye Niang,Alessio Romagnoli,Ignazio Abate,Gabriel Paletta,Juraj Kucka,Manuel Locatelli,1,3,Matchweek 8
78,Palermo,Josip Posavec,Roberto Vitiello,Andrea Rispoli,Siniša Anđelković,Giancarlo González,Ivaylo Chochev,Haitam Aleesami,Alessandro Diamanti,Bruno Henrique,Accursio Bentivegna,Ilija Nestorovski,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Marco Benassi,Antonio Barreca,1,4,Matchweek 8
79,Sampdoria,Christian Puggioni,Jacopo Sala,Édgar Barreto,Luis Muriel,Bruno Fernandes,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,Genoa,Mattia Perin,Edenílson,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Goran Pandev,Lucas Orbán,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,2,1,Matchweek 9
80,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Suso,M'Baye Niang,Alessio Romagnoli,Ignazio Abate,Gabriel Paletta,Juraj Kucka,Carlos Bacca,Manuel Locatelli,Juventus,Gianluigi Buffon,Medhi Benatia,Miralem Pjanić,Sami Khedira,Gonzalo Higuaín,Paulo Dybala,Hernanes,Alex Sandro,Andrea Barzagli,Leonardo Bonucci,Dani Alves,1,0,Matchweek 9
81,Udinese,Orestis Karnezis,Samir Santos,Danilo Larangeira,Seko Fofana,Duván Zapata,Rodrigo De Paul,Jakub Jankto,Sven Kums,Silvan Widmer,Felipe dal Belo,Cyril Théréau,Pescara,Albano Bizzarri,Cristiano Biraghi,Bryan Cristante,Ledian Memushaj,Ahmad Benali,Francesco Zampano,Michele Fornasier,Hugo Campagnaro,Gastón Brugman,Gianluca Caprari,Alberto Aquilani,3,1,Matchweek 9
82,Crotone,Alex Cordaz,Claiton,Raffaele Palladino,Lorenzo Crisetig,Diego Falcinelli,Gian Marco Ferrari,Aniello Salzano,Aleandro Rosi,Aleksandar Tonev,Leonardo Capezzi,Bruno Martella,Napoli,Pepe Reina,Elseid Hysaj,Ivan Strinić,Allan,José Callejón,Dries Mertens,Marek Hamšík,Nikola Maksimović,Manolo Gabbiadini,Kalidou Koulibaly,Amadou Diawara,1,2,Matchweek 9
83,Atalanta,Etrit Berisha,Rafael Tolói,Andrea Masiello,Papu Gómez,Remo Freuler,Mattia Caldara,Franck Kessié,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Boukary Dramé,Inter,Samir Handanović,João Mário,Mauro Icardi,Gary Medel,Davide Santon,Éder,Jeison Murillo,Miranda,Ivan Perišić,Yuto Nagatomo,Marcelo Brozović,2,1,Matchweek 9
84,Empoli,Łukasz Skorupski,Vincent Laurini,José Mauri,Giuseppe Bellusci,Massimo Maccarone,Riccardo Saponara,Daniele Croce,Andrea Costa,Manuel Pasqual,Rade Krunić,Guido Marilungo,Chievo,Stefano Sorrentino,Dario Dainelli,Nicola Rigoni,Alessandro Gamberini,Massimo Gobbi,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Përparim Hetemaj,Riccardo Meggiorini,Antonio Floro Flores,0,0,Matchweek 9
85,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Davide Di Gennaro,Fabio Pisacane,Simone Padoin,Marco Borriello,Marco Sau,Nicola Murru,Bartosz Salamon,Panagiotis Tachtsidis,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Matías Vecino,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Maximiliano Olivera,Cristian Tello,Carlos Salcedo,Borja Valero,Josip Iličić,3,5,Matchweek 9
86,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Marco Benassi,Antonio Barreca,Lazio,Federico Marchetti,Wesley Hoedt,Patric,Danilo Cataldi,Dušan Basta,Felipe Anderson,Wallace,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,2,2,Matchweek 9
87,Bologna,Angelo da Costa Júnior,Saphir Taïder,Ádám Nagy,Simone Verdi,Ladislav Krejčí,Filip Helander,Domenico Maietta,Adam Masina,Sergio Floccari,Blerim Džemaili,Vasilis Torosidis,Sassuolo,Andrea Consigli,Francesco Magnanelli,Davide Biondini,Pietro Iemmello,Grégoire Defrel,Stefano Sensi,Federico Peluso,Francesco Acerbi,Pol Lirola,Federico Ricci,Paolo Cannavaro,1,1,Matchweek 9
88,Roma,Wojciech Szczęsny,Juan Jesus,Radja Nainggolan,Leandro Paredes,Edin Džeko,Mohamed Salah,Daniele De Rossi,Federico Fazio,Emerson Palmieri,Kostas Manolas,Stephan El Shaarawy,Palermo,Josip Posavec,Siniša Anđelković,Edoardo Goldaniga,Alessandro Gazzi,Thiago Cionek,Ivaylo Chochev,Haitam Aleesami,Alessandro Diamanti,Bruno Henrique,Ilija Nestorovski,Michel Morganella,4,1,Matchweek 9
89,Genoa,Mattia Perin,Edenílson,Armando Izzo,Nicolás Burdisso,Giovanni Simeone,Ezequiel Muñoz,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,Nikola Ninković,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Keisuke Honda,M'Baye Niang,Alessio Romagnoli,Andrea Poli,Gabriel Paletta,Juraj Kucka,Carlos Bacca,Manuel Locatelli,3,0,Matchweek 10
90,Sassuolo,Andrea Consigli,Lorenzo Pellegrini,Alessandro Matri,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Matteo Politano,Luca Mazzitelli,Marcello Gazzola,Paolo Cannavaro,Claud Adjapong,Roma,Wojciech Szczęsny,Radja Nainggolan,Kevin Strootman,Edin Džeko,Mohamed Salah,Daniele De Rossi,Federico Fazio,Alessandro Florenzi,Emerson Palmieri,Kostas Manolas,Stephan El Shaarawy,1,3,Matchweek 10
91,Juventus,Neto,Giorgio Chiellini,Miralem Pjanić,Sami Khedira,Juan Cuadrado,Claudio Marchisio,Gonzalo Higuaín,Mario Mandžukić,Leonardo Bonucci,Dani Alves,Patrice Evra,Sampdoria,Christian Puggioni,Jacopo Sala,Édgar Barreto,Dennis Praet,Ricky Álvarez,Patrik Schick,Vasco Regini,Luca Cigarini,Matías Silvestre,Milan Škriniar,Ante Budimir,4,1,Matchweek 10
92,Napoli,Pepe Reina,Allan,José Callejón,Jorginho,Christian Maggio,Dries Mertens,Piotr Zieliński,Vlad Chiricheș,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Empoli,Łukasz Skorupski,Federico Dimarco,Freddie Veseli,Giuseppe Bellusci,Levan Mchedlidze,Assane Dioussé,Riccardo Saponara,Andrea Costa,Manuel Pucciarelli,Rade Krunić,Marcel Büchel,2,0,Matchweek 10
93,Lazio,Federico Marchetti,Wesley Hoedt,Patric,Danilo Cataldi,Felipe Anderson,Wallace,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Ștefan Radu,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Federico Melchiorri,Nicolò Barella,Simone Padoin,Marco Borriello,Luca Ceppitelli,Luca Bittante,Nicola Murru,Panagiotis Tachtsidis,4,1,Matchweek 10
94,Pescara,Albano Bizzarri,Alessandro Crescenzi,Cristiano Biraghi,Ledian Memushaj,Rey Manaj,Francesco Zampano,Michele Fornasier,Hugo Campagnaro,Gastón Brugman,Gianluca Caprari,Alberto Aquilani,Atalanta,Etrit Berisha,Ervin Zukanović,Papu Gómez,Remo Freuler,Mattia Caldara,Franck Kessié,Andrea Conti,Abdoulay Konko,Jasmin Kurtić,Alberto Paloschi,Boukary Dramé,0,1,Matchweek 10
95,Chievo,Stefano Sorrentino,Jonathan de Guzmán,Nicolás Spolli,Dario Dainelli,Ivan Radovanović,Mariano Julio Izco,Massimo Gobbi,Fabrizio Cacciatore,Roberto Inglese,Përparim Hetemaj,Riccardo Meggiorini,Bologna,Angelo da Costa Júnior,Erick Pulgar,Anthony Mounier,Ádám Nagy,Simone Verdi,Ladislav Krejčí,Domenico Maietta,Adam Masina,Daniele Gastaldello,Blerim Džemaili,Vasilis Torosidis,1,1,Matchweek 10
96,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Matías Vecino,Federico Bernardeschi,Davide Astori,Maximiliano Olivera,Cristian Tello,Carlos Salcedo,Khouma Babacar,Josip Iličić,Crotone,Alex Cordaz,Marcus Rohdén,Adrian Stoian,Diego Falcinelli,Gian Marco Ferrari,Djamel Mesbah,Federico Ceccherini,Andrea Barberis,Aleandro Rosi,Leonardo Capezzi,Marcello Trotta,1,1,Matchweek 10
97,Inter,Samir Handanović,João Mário,Mauro Icardi,Cristian Ansaldi,Éver Banega,Éder,Jeison Murillo,Miranda,Yuto Nagatomo,Marcelo Brozović,Antonio Candreva,Torino,Joe Hart,Mirko Valdifiori,Afriyie Acquah,Davide Zappacosta,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Joel Obi,Antonio Barreca,Emiliano Moretti,2,1,Matchweek 10
98,Palermo,Josip Posavec,Andrea Rispoli,Edoardo Goldaniga,Oscar Hiljemark,Carlos Apna Embaló,Alessandro Gazzi,Thiago Cionek,Haitam Aleesami,Alessandro Diamanti,Ilija Nestorovski,Giuseppe Pezzella,Udinese,Orestis Karnezis,Gabriele Angella,Danilo Larangeira,Seko Fofana,Duván Zapata,Ryder Matos,Emil Hallfreðsson,Sven Kums,Silvan Widmer,Felipe dal Belo,Cyril Théréau,1,3,Matchweek 10
99,Bologna,Angelo da Costa Júnior,Erick Pulgar,Saphir Taïder,Simone Verdi,Ladislav Krejčí,Ibrahima Mbaye,Filip Helander,Adam Masina,Sergio Floccari,Daniele Gastaldello,Blerim Džemaili,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Cristian Tello,Carlos Salcedo,Borja Valero,Hrvoje Milić,Josip Iličić,0,1,Matchweek 11
100,Juventus,Gianluigi Buffon,Giorgio Chiellini,Miralem Pjanić,Sami Khedira,Gonzalo Higuaín,Hernanes,Alex Sandro,Andrea Barzagli,Mario Mandžukić,Leonardo Bonucci,Stephan Lichtsteiner,Napoli,Pepe Reina,Elseid Hysaj,Allan,José Callejón,Dries Mertens,Marek Hamšík,Vlad Chiricheș,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Amadou Diawara,2,1,Matchweek 11
101,Atalanta,Etrit Berisha,Roberto Gagliardini,Andrea Masiello,Papu Gómez,Remo Freuler,Mattia Caldara,Andrea Conti,Abdoulay Konko,Jasmin Kurtić,Andrea Petagna,Boukary Dramé,Genoa,Mattia Perin,Santiago Gentiletti,Nicolás Burdisso,Olivier Ntcham,Leonardo Pavoletti,Darko Lazović,Ezequiel Muñoz,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,3,0,Matchweek 11
102,Lazio,Federico Marchetti,Wesley Hoedt,Dušan Basta,Felipe Anderson,Wallace,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Sassuolo,Andrea Consigli,Lorenzo Pellegrini,Davide Biondini,Grégoire Defrel,Stefano Sensi,Federico Peluso,Francesco Acerbi,Matteo Politano,Pol Lirola,Emanuele Terranova,Cristian Dell'Orco,2,1,Matchweek 11
103,Empoli,Łukasz Skorupski,Freddie Veseli,Giuseppe Bellusci,Assane Dioussé,Riccardo Saponara,Daniele Croce,Andrea Costa,Alberto Gilardino,Manuel Pucciarelli,Manuel Pasqual,Rade Krunić,Roma,Wojciech Szczęsny,Antonio Rüdiger,Radja Nainggolan,Leandro Paredes,Edin Džeko,Mohamed Salah,Daniele De Rossi,Federico Fazio,Emerson Palmieri,Kostas Manolas,Stephan El Shaarawy,0,0,Matchweek 11
104,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Suso,M'Baye Niang,Alessio Romagnoli,Gustavo Gómez,Ignazio Abate,José Sosa,Carlos Bacca,Manuel Locatelli,Pescara,Albano Bizzarri,Alessandro Crescenzi,Ledian Memushaj,Ahmad Benali,Francesco Zampano,Michele Fornasier,Gastón Brugman,Gianluca Caprari,Alberto Aquilani,Alexandru Mitriță,Andrea Coda,1,0,Matchweek 11
105,Crotone,Alex Cordaz,Marcus Rohdén,Adrian Stoian,Diego Falcinelli,Gian Marco Ferrari,Djamel Mesbah,Federico Ceccherini,Andrea Barberis,Aleandro Rosi,Leonardo Capezzi,Marcello Trotta,Chievo,Stefano Sorrentino,Nicolás Spolli,Nicola Rigoni,Alessandro Gamberini,Lucas Castro,Nicolas Frey,Valter Birsa,Fabrizio Cacciatore,Roberto Inglese,Përparim Hetemaj,Antonio Floro Flores,2,0,Matchweek 11
106,Sampdoria,Christian Puggioni,Jacopo Sala,Édgar Barreto,Luis Muriel,Bruno Fernandes,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,Inter,Samir Handanović,João Mário,Mauro Icardi,Cristian Ansaldi,Éver Banega,Davide Santon,Éder,Jeison Murillo,Miranda,Marcelo Brozović,Antonio Candreva,1,0,Matchweek 11
107,Udinese,Orestis Karnezis,Molla Wagué,Danilo Larangeira,Seko Fofana,Duván Zapata,Rodrigo De Paul,Jakub Jankto,Sven Kums,Silvan Widmer,Felipe dal Belo,Cyril Théréau,Torino,Joe Hart,Mirko Valdifiori,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Marco Benassi,Antonio Barreca,Emiliano Moretti,Lorenzo De Silvestri,Lucas Boyé,2,2,Matchweek 11
108,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Daniele Dessena,Davide Di Gennaro,Fabio Pisacane,Simone Padoin,Marco Borriello,Luca Ceppitelli,Marco Sau,Panagiotis Tachtsidis,Palermo,Josip Posavec,Andrea Rispoli,Siniša Anđelković,Mato Jajalo,Oscar Hiljemark,Carlos Apna Embaló,Thiago Cionek,Ivaylo Chochev,Haitam Aleesami,Robin Quaison,Ilija Nestorovski,2,1,Matchweek 11
109,Torino,Joe Hart,Mirko Valdifiori,Leandro Castán,Davide Zappacosta,Daniele Baselli,Andrea Belotti,Adem Ljajić,Luca Rossettini,Iago Falque,Marco Benassi,Antonio Barreca,Cagliari,Marco Storari,Bruno Alves,Mauricio Isla,Daniele Dessena,Federico Melchiorri,Gianni Munari,Fabio Pisacane,Marco Borriello,Luca Ceppitelli,Marco Sau,Panagiotis Tachtsidis,5,1,Matchweek 12
110,Napoli,Pepe Reina,Elseid Hysaj,José Callejón,Dries Mertens,Marek Hamšík,Piotr Zieliński,Vlad Chiricheș,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Amadou Diawara,Lazio,Federico Marchetti,Dušan Basta,Felipe Anderson,Wallace,Keita Baldé,Marco Parolo,Ciro Immobile,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,Ștefan Radu,1,1,Matchweek 12
111,Pescara,Albano Bizzarri,Alessandro Crescenzi,Valerio Verre,Ledian Memushaj,Rey Manaj,Ahmad Benali,Francesco Zampano,Michele Fornasier,Hugo Campagnaro,Gianluca Caprari,Alberto Aquilani,Empoli,Łukasz Skorupski,Freddie Veseli,Massimo Maccarone,Assane Dioussé,Riccardo Saponara,Daniele Croce,Andrea Costa,Manuel Pucciarelli,Manuel Pasqual,Uroš Ćosić,Rade Krunić,0,4,Matchweek 12
112,Genoa,Mattia Perin,Edenílson,Armando Izzo,Nicolás Burdisso,Lucas Ocampos,Leonardo Pavoletti,Lucas Orbán,Luca Rigoni,Miguel Veloso,Tomás Rincón,Diego Laxalt,Udinese,Orestis Karnezis,Molla Wagué,Danilo Larangeira,Seko Fofana,Emmanuel Agyemang-Badu,Duván Zapata,Rodrigo De Paul,Sven Kums,Silvan Widmer,Felipe dal Belo,Cyril Théréau,1,1,Matchweek 12
113,Sassuolo,Andrea Consigli,Lorenzo Pellegrini,Davide Biondini,Alessandro Matri,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Matteo Politano,Pol Lirola,Marcello Gazzola,Emanuele Terranova,Atalanta,Etrit Berisha,Roberto Gagliardini,Andrea Masiello,Ervin Zukanović,Papu Gómez,Mattia Caldara,Franck Kessié,Andrea Conti,Jasmin Kurtić,Andrea Petagna,Leonardo Spinazzola,0,3,Matchweek 12
114,Chievo,Stefano Sorrentino,Nicolás Spolli,Dario Dainelli,Ivan Radovanović,Mariano Julio Izco,Massimo Gobbi,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Përparim Hetemaj,Antonio Floro Flores,Juventus,Gianluigi Buffon,Medhi Benatia,Miralem Pjanić,Juan Cuadrado,Gonzalo Higuaín,Hernanes,Alex Sandro,Andrea Barzagli,Mario Mandžukić,Stephan Lichtsteiner,Stefano Sturaro,1,2,Matchweek 12
115,Palermo,Josip Posavec,Siniša Anđelković,Slobodan Rajković,Oscar Hiljemark,Carlos Apna Embaló,Alessandro Gazzi,Thiago Cionek,Haitam Aleesami,Roland Sallai,Bruno Henrique,Ilija Nestorovski,Milan,Gianluigi Donnarumma,Mattia De Sciglio,Giacomo Bonaventura,Suso,Alessio Romagnoli,Ignazio Abate,Gabriel Paletta,Juraj Kucka,Carlos Bacca,Manuel Locatelli,Mario Pašalić,1,2,Matchweek 12
116,Inter,Samir Handanović,João Mário,Mauro Icardi,Andrea Ranocchia,Éver Banega,Davide Santon,Miranda,Danilo D'Ambrosio,Ivan Perišić,Marcelo Brozović,Antonio Candreva,Crotone,Alex Cordaz,Marcus Rohdén,Raffaele Palladino,Diego Falcinelli,Gian Marco Ferrari,Djamel Mesbah,Federico Ceccherini,Andrea Barberis,Aleandro Rosi,Leonardo Capezzi,Marcello Trotta,3,0,Matchweek 12
117,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Nikola Kalinić,Federico Bernardeschi,Davide Astori,Cristian Tello,Borja Valero,Hrvoje Milić,Nenad Tomović,Josip Iličić,Sampdoria,Christian Puggioni,Jacopo Sala,Édgar Barreto,Luis Muriel,Bruno Fernandes,Karol Linetty,Vasco Regini,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Milan Škriniar,1,1,Matchweek 12
